origin,destination,count,avgFare,avgTolls,avgTip,avgTipPct,totalFare,totalTips,totalTolls
107,164,208608,7.946392947537967,0.001601137060898911,1.575408900905045,15.212165968677661,2144309.0499999993,328642.8999999996,334.01000000000005
105,483,219097,52.04384108408605,4.414396317612694,10.052755948278705,14.651642233847777,1.468189147999999E7,2202528.6700000195,967180.9899999886
164,106,84797,12.05510666650943,0.0021067962309987386,2.2228345342405964,14.630532707665846,1278708.2300000004,188489.69999999987,178.65000000000003
105,210,4133,40.87418340188725,0.3216622308250665,6.954713283329301,13.659602293721658,202944.58999999997,28743.83,1329.4299999999998
105,303,41329,25.355046577463767,0.09897819932734883,4.584704686781677,14.419736362857826,1281763.1500000004,189481.25999999992,4090.6699999999996
105,103,1018450,11.24101748735824,6.442240659826205E-4,2.154114477883054,14.829992885124888,1.4617569259999974E7,2193857.8899999964,656.1099999999999
104,101,618749,13.924023812563735,0.0011996948681937262,2.4734268014978666,14.125286548179723,1.0641453479999997E7,1530430.3600000036,742.3099999999998
103,102,937830,7.714429043643304,9.332181738694645E-4,1.5469178849045218,15.120944242746058,9505803.900000002,1450746.0000000077,875.1999999999999
402,306,2943,25.966870540265035,0.025025484199796125,4.941053346924907,15.278212483438061,93563.17000000001,14541.52,73.64999999999999
103,104,523678,12.369184365201518,7.850625766215116E-4,2.2352620312482148,14.220345192619806,8108295.900000002,1170557.5500000026,411.11999999999995
106,104,870548,10.589940405353866,0.005169835551859288,1.977387036671156,14.553768123369517,1.1677262859999998E7,1721410.3300000015,4500.589999999999
104,108,777980,13.594730095889355,0.0012080516208642894,2.4581575875986528,14.321181929686526,1.3163348399999991E7,1912397.4399999997,939.8399999999999
302,308,21314,10.034351130712208,2.500703762785024E-4,2.127946889368491,15.931422726799793,279713.05,45355.06000000001,5.33
103,101,426761,10.699312589482169,0.0011788799820039789,1.999889165129898,14.554445469508126,5784589.140000007,853474.7000000004,503.1
