datetime,totalFare,avgFare,totalTip,avgTip,avgTipPct
2013-10-17,6521149.33,13.120734410304802,780924.5899999976,1.5712420650649537,11.975260042082148
2013-10-13,6043828.510000001,13.330249563291812,627514.7099999886,1.3840445133570698,10.382735197759416
2013-10-12,6541708.3100000005,12.735855133409263,666449.8399999959,1.2974911466090313,10.187703401284729
2013-10-11,6682843.82,13.19671687710554,760294.3699999847,1.501365259220905,11.37680889271455
2013-10-10,6522217.2299999995,13.099636327484017,780829.5699999931,1.5682678205959777,11.971842434324948
2013-10-08,5730291.619999998,12.704901270425466,679987.31999999,1.5076321309003615,11.866539525260501
2013-10-09,6104656.489999999,12.837017459746692,734398.3499999857,1.5443103894219246,12.03013390193206
2013-10-07,5359511.8999999985,12.846292811892528,620060.7299999974,1.4862326733029183,11.569350746287132
2013-10-16,6008355.87,12.827184569862172,718713.989999985,1.5343759927242595,11.961907808899223
2013-10-03,6331200.350000001,12.993234435188779,750493.1099999935,1.5402028653577253,11.853883442497494
2013-10-01,5629700.020000001,12.68390392163048,661054.7099999898,1.489378545711778,11.742272370668688
2013-10-06,5973300.25,13.319791037187844,643992.8799999917,1.436032047951495,10.78119051524309
2013-10-02,5915040.99,12.695427724561567,704049.7899999935,1.5110991180870355,11.902703484054697
2013-10-23,6175965.319999999,12.705682245067159,750665.989999984,1.5443291934026857,12.15463415199333
2013-10-05,6385081.4799999995,12.103502066194032,657386.9799999819,1.2461367479242937,10.295670964561943
2013-10-04,6559485.170000001,12.83927947589706,746149.5699999915,1.4604839574704467,11.375123971809991
2013-07-24,5985609.45,12.799116982923419,687657.9499999922,1.4704291383874373,11.48852018736358
2013-07-25,6164921.050000001,12.868061646423303,712862.4899999741,1.487960412200653,11.563205501228179
2013-07-31,5722307.35,12.690096955826553,656253.7499999844,1.4553436587296489,11.468341524856829
2013-07-26,6067675.330000001,12.796953137192874,664236.039999981,1.4008985342190887,10.947125610294986
2013-12-16,5779538.93,12.999208132125675,690501.0999999713,1.5530594435084724,11.947338851128238
2013-12-18,6346918.149999999,13.255498272815748,788077.6699999641,1.645895211919376,12.416698173427116
2013-12-22,5138281.210000001,13.009064350582442,510761.40999999514,1.29314215764461,9.940316403974998
2013-12-21,6043018.34,12.894303180570907,638395.329999979,1.3621773873485121,10.564179919400658
2013-12-17,5879710.680000001,12.452080806968427,726805.8799999718,1.5392331428014152,12.361252441760822
2013-12-08,6130559.67,12.83018956810367,682237.8399999741,1.4278045217580027,11.128475648618458
2013-12-26,3857593.05,12.265757660547978,343065.67999999743,1.090825402780905,8.893257416045932
2013-12-27,4719295.739999999,12.636277257732841,420848.45999999973,1.1268541149001792,8.917611507856037
2013-12-25,2957642.64,12.356409941469161,256456.59000000104,1.0714217855039085,8.670979601511327
2013-12-29,5033901.300000001,12.644562028394306,467028.04999999766,1.1731189777648217,9.277656079589752
2013-12-01,5250276.000000001,13.466735065534667,555530.2899999961,1.4249116115628186,10.580973076462952
2013-12-05,6422188.029999999,13.153375149000315,782331.7499999761,1.6023048454287647,12.181701101641151
2013-12-02,5568178.970000001,13.30906237227368,661725.6299999809,1.5816567194502082,11.88405820942894
2013-12-03,5856074.73,12.876889905755387,710052.4899999787,1.561330441054191,12.125058554366818
2013-12-19,6516389.209999999,13.393271721660204,799576.439999995,1.6433862647006734,12.270237615226717
2013-12-28,4948296.199999999,12.92131785374821,435991.2899999988,1.1384892520289507,8.810937591003523
2013-12-04,6122561.35,13.240317959075986,751019.0799999794,1.6241129886811918,12.266419837507703
2013-12-20,6748962.220000001,13.224468872651318,792593.969999963,1.5530734864471714,11.743938462882118
2013-05-11,6321475.539999999,11.947916860396985,629971.5899999765,1.190679001145327,9.965578226376822
2013-05-10,6806569.749999999,12.878206037832948,744387.2299999682,1.4083998948033016,10.93630503088532
2013-05-02,6538175.54,12.73247246370038,745790.509999967,1.4523557946967638,11.40670674008803
2013-05-09,6754380.2,13.051135388729586,778079.7099999728,1.5034427049921026,11.519631512599378
2013-05-22,6422662.08,13.004788881262035,731802.3599999697,1.481774235677821,11.394066056795717
2013-05-01,6214913.550000001,12.752883135590787,707408.2299999753,1.451588089482727,11.382430733891306
2013-05-03,6808880.790000001,12.59644205794206,737698.3999999713,1.3647434047433515,10.834356229050254
2013-05-04,6575128.799999999,12.104768725204119,650276.5099999872,1.1971547631101507,9.889943296623898
2013-05-05,6153086.880000001,12.876014665014901,630147.3799999768,1.3186530702781851,10.241158499617622
2013-05-12,5850921.79,12.950132778815593,589604.7199999834,1.305001106674539,10.077125300285092
2013-01-27,5636322.25,12.24534090983156,598559.1699999876,1.300415548695015,10.61967615496058
2013-01-26,6227670.510000001,11.43669726775555,646516.3999999865,1.1872838059698505,10.381352047476682
2013-01-21,4523837.7,12.053442308460893,494816.0599999957,1.318402035623398,10.937971094763096
2013-01-31,6249411.7,12.024365967648524,739778.6299999735,1.423393018284478,11.837572327007573
2013-01-28,5195539.57,11.77974631396849,598703.2999999814,1.3574284049453504,11.523409492577139
2013-01-22,5632095.150000001,11.620186328355501,654926.3299999938,1.351249540936106,11.628467072329089
2013-01-29,5475449.96,11.706207863787283,642057.4099999836,1.3726830775282446,11.726112277354893
2013-01-20,5324265.450000001,11.842148406483055,536371.549999992,1.192989259413287,10.074094821849874
2013-01-07,4718765.31,11.858071277614295,509425.40999999136,1.2801659810472295,10.795735251346743
2013-01-30,5609968.0,11.857790253305827,664306.2699999933,1.4041442684906347,11.841534033705598
2013-01-23,5870295.109999999,11.54781106212882,679616.6099999915,1.3369147649145003,11.577213705019194
